Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Retweet-Count,Id,Score,Scoring String,Negativity,Positivity,Uncovered Tokens,Total Tokens,sentiment,confidence(neutral),confidence(negative),confidence(positive),prediction(sentiment)
2023-02-23 21:06:52,John Wright,301348759.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BecauseWeWin: A look at all the best bets on the big matches across the ?? on Betting Weekly: Cricket Show with @johnwright15 & @cricket…,4.0,1628773393880300000.0,.8,best (0.82),.0,.8,30.0,31.0,positive,.0,.0,1.0,positive
2023-02-23 21:06:20,Betting Weekly Studios,1546515744015480000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A look at all the best bets on the big matches across the ?? on Betting Weekly: Cricket Show with @johnwright15 & @cricketbetting 
?? https://t.co/T5gxs5v8NM",4.0,1628773258647470000.0,.8,best (0.82),.0,.8,34.0,35.0,positive,.0,.0,1.0,positive
2023-02-23 20:48:29,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @NekrajCricket: Peshawar Zalmi Vs Islamabad United Cricket Betting Tips, Todays Toss & Match Predictions
Winner Islamabad UTD #T20WorldC…",1.0,1628768767432860000.0,1.2,united (0.46)  winner (0.72),.0,1.2,22.0,24.0,positive,.0,.0,1.0,positive
2023-02-23 20:17:33,Nekraj Cricket Prediction,758255984510894000.0,,-1.0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Peshawar Zalmi Vs Islamabad United Cricket Betting Tips, Todays Toss & Match Predictions
Winner Islamabad UTD #T20WorldCup",1.0,1628760980292360000.0,1.2,united (0.46)  winner (0.72),.0,1.2,18.0,20.0,positive,.0,.0,1.0,positive
2023-02-23 19:48:31,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @freebetsdaily1: ?? ANOTHER WINNER YESTERDAY! ??

?? FREE BETTING TIPS >>> https://t.co/G1Rs2lgcyY

#bettingtips #bettingtipster #freebetti…",1.0,1628753676658480000.0,1.3,winner (0.72)  free (0.59),.0,1.3,30.0,32.0,positive,.0,.0,1.0,positive
2023-02-23 19:08:43,Free Betting Tips Daily,1303392878761310000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","?? ANOTHER WINNER YESTERDAY! ??

?? FREE BETTING TIPS >>> https://t.co/G1Rs2lgcyY

#bettingtips #bettingtipster #freebettingtips #betting  #cricket #cricketfans #cricketlover #cricketlovers #crickettips #cricket?? #cricketbetting #cricketbettingtips #crickettipster #cricketbet https://t.co/sZwAyXMhff",1.0,1628743659951690000.0,1.3,winner (0.72)  free (0.59),.0,1.3,55.0,57.0,positive,.0,.0,1.0,positive
2023-02-23 18:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cricketbetting: Peshawar Zalmi v Islamabad United PSL Tips: United can come from behind https://t.co/kKHDLHmOFC,1.0,1628738551159390000.0,.9,united (0.46)  united (0.46),.0,.9,21.0,23.0,positive,.0,.0,1.0,positive
2023-02-23 18:21:44,Ed Hawkins,69566782.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Peshawar Zalmi v Islamabad United PSL Tips: United can come from behind https://t.co/kKHDLHmOFC,1.0,1628731836082910000.0,.9,united (0.46)  united (0.46),.0,.9,17.0,19.0,positive,.0,.0,1.0,positive
2023-02-23 17:48:44,India Bets,836864040240562000.0,,-1.0,und,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @BetPro30808141: #ICCWomensT20WorldCup 
#Australia #women vs #Indian #women 
#betting #INPLAY #Cricket #bettingtwitter #bettingexpert #b…",1.0,1628723529825890000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-23 17:48:34,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @GoldenCompany98: Join now ????
https://t.co/PHXcAndA5z 

Play cricket ?? & casino ?? & jeeto Dher sare paise. 

Instant Deposit & Withdrawa…",1.0,1628723489581540000.0,.7,join (0.31)  play (0.36),.0,.7,34.0,36.0,positive,.0,.0,1.0,positive
2023-02-23 17:48:32,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @GoldenCompany98: Join now ????
https://t.co/PHXcAndA5z 

Play cricket ?? & casino ?? & jeeto Dher sare paise. 

Instant Deposit & Withdrawa…",1.0,1628723479687090000.0,.7,join (0.31)  play (0.36),.0,.7,34.0,36.0,positive,.0,.0,1.0,positive
2023-02-23 17:48:28,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cricketbetting: New Zealand v England Second Test Player Tips: Kane more than able https://t.co/5sYqOaP2hI,2.0,1628723461425080000.0,.0,,.0,.0,23.0,23.0,neutral,1.0,.0,.0,neutral
2023-02-23 17:24:37,Ed Hawkins,69566782.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New Zealand v England Second Test Player Tips: Kane more than able https://t.co/5sYqOaP2hI,2.0,1628717459556520000.0,.0,,.0,.0,19.0,19.0,neutral,1.0,.0,.0,neutral
2023-02-23 16:46:20,Golden Company,1592391736227410000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join now ????
https://t.co/PHXcAndA5z 

Play cricket ?? & casino ?? & jeeto Dher sare paise. 

Instant Deposit & Withdrawal
GET YOUR ID NOW 

Asia's Top Most Trusted 
Golden Company
License betting company. 

Whatsapp For Any HeLp ????
24*7 support ??
https://t.co/3HZC2j6Tkp https://t.co/Eq1WnXHVnE",1.0,1628707825898890000.0,2.3,join (0.31)  play (0.36)  withdrawal (0.03)  top (0.21)  trusted (0.54)  help (0.44)  support (0.44),.0,2.3,66.0,73.0,positive,.0,.0,1.0,positive
2023-02-23 16:24:13,Bet Pro Exchange,1627011532000470000.0,,-1.0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ICCWomensT20WorldCup 
#Australia #women vs #Indian #women 
#betting #INPLAY #Cricket #bettingtwitter #bettingexpert #bettingpicks  #bettingsports #SabSitarayHumaray #BettingPeople 
https://t.co/IWToFWFYkV
https://t.co/7ypB4NlHEz https://t.co/fQfxgPMfHt",1.0,1628702262779580000.0,.0,,.0,.0,51.0,51.0,neutral,1.0,.0,.0,neutral
2023-02-23 16:22:59,Betpro Exchange,1625249025502100000.0,,-1.0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ICCWomensT20WorldCup 
#Australia #women vs #Indian #women 
#betting #INPLAY #Cricket #bettingtwitter #bettingexpert #bettingpicks  #bettingsports #SabSitarayHumaray #BettingPeople 
https://t.co/RBmNhFXsUw
https://t.co/KWTsPtWrq3 https://t.co/DbbE130SbW",.0,1628701951289590000.0,.0,,.0,.0,51.0,51.0,neutral,1.0,.0,.0,neutral
2023-02-23 16:00:01,FreeBets.com,1316633903617250000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","?? New Zealand v England Second Test Tips ??

After blowing the hosts away in the first test, England will aim to complete the job in the second test that starts tonight...

We've picked out 9/2, 3/1, 2/1 & 17/12 tips for it ?? 
https://t.co/Mo5weimOTz",.0,1628696170125220000.0,.0,,.0,.0,65.0,65.0,neutral,1.0,.0,.0,neutral
2023-02-23 15:30:00,FreeTips - Betting Tips from FreeTips.com,771187179313783000.0,,-1.0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","???????????????????? New Zealand vs England 2nd Test Predictions & Tips - England backed to secure series win?

?? Get our preview and betting tips! ??

?? https://t.co/OxqLwOO0qy

#NZvENG #Tips #freetips ?? 18+ BeGambleAware",.0,1628688618112880000.0,1.1,backed (0.03)  secure (0.36)  win (0.72),.0,1.1,46.0,49.0,positive,.0,.0,1.0,positive
2023-02-23 15:00:02,FreeTips - Betting Tips from FreeTips.com,771187179313783000.0,,-1.0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","?????????? Australia vs India Women Tips & Predictions - Australia to book T20 World Cup final berth

?? Get our preview and betting tips! ??

?? https://t.co/1w6QBFuF96

#WomensT20WorldCup #Tips #freetips ?? 18+ BeGambleAware",.0,1628681076762640000.0,.0,,.0,.0,48.0,48.0,neutral,1.0,.0,.0,neutral
2023-02-23 14:01:49,CriiicWorld,1260372499193310000.0,,-1.0,en,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","CriiicWorld  Fantasy Cricket | Fantasy Cricket: Cricket Betting Apps Vs Sites
#T20 #Cricket #ODI #Test #T10
https://t.co/fPTbSvGajP",.0,1628666423751880000.0,.0,,.0,.0,30.0,30.0,neutral,1.0,.0,.0,neutral
2023-02-23 13:43:46,Cricket Betting Tips 7,781044918131290000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today's Betting Tips of Tennis & Football, you can check on our Website.....
TENNIS ?? Link ?? - https://t.co/N50l3mVl1n

FOOTBALL ? Link ?? - https://t.co/pOxd7VbG1u

#wtadubai #wta #atpdoha #atpqatar #ATPRio #tennisbets #tennispredictions #tennispicks https://t.co/pI9fziEHRc",.0,1628661881245420000.0,.0,,.0,.0,69.0,69.0,neutral,1.0,.0,.0,neutral
2023-02-23 13:23:04,NPC,824491203773301000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MBet_Bet_On_It: ??ICC Women's T20 World Cup Competition!!??

We have 5, R100 betting vouchers up for grabs!! 

Place a minimum bet of R…",9.0,1628656672565600000.0,-2.0,bet (-1.00)  bet (-1.00),2.0,.0,35.0,37.0,negative,.0,1.0,.0,negative
2023-02-23 13:10:38,Glen Maxi,1584090500994190000.0,Reddytweets18,1324316670438080000.0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Reddytweets18 Cricket chudani vadiki niku enduku bro betting ??,.0,1628653542335730000.0,.0,,.0,.0,10.0,10.0,neutral,1.0,.0,.0,neutral
2023-02-23 13:06:15,Sajid Khan,301523715.0,SunRisers,989137039.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SunRisers @AidzMarkram @AidzMarkram is one of the smartest brains in modern day cricket. He is calm and handles the pressure well. SRH betting on right man!,.0,1628652442425650000.0,1.1,smartest (0.77)  calm (0.33)  pressure (-0.31)  well (0.28),.3,1.4,27.0,31.0,positive,.0,.0,1.0,positive
2023-02-23 13:03:30,BaldmanMike,1627534515047460000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Y’all haters may be able to break Dusty but not Me!!!!!!!!! Fire cricket lock for while you sleep, has a 95% chance of hitting if you just believeeeeeee ?????? #prizepicks #cricket #locks #betting #sports #nfl #nba #esports #asia #china #europe #usa #spring #gamble #betting #No https://t.co/lxAcCGs3Cx",.0,1628651747097960000.0,-1.0,haters (-0.56)  fire (-0.36)  chance (0.26)  no (-0.31),1.2,.3,74.0,78.0,negative,.0,1.0,.0,negative
2023-02-23 12:48:49,Sydney Eksteen,2307932351.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MBet_Bet_On_It: ??ICC Women's T20 World Cup Competition!!??

We have 5, R100 betting vouchers up for grabs!! 

Place a minimum bet of R…",9.0,1628648053891650000.0,-2.0,bet (-1.00)  bet (-1.00),2.0,.0,35.0,37.0,negative,.0,1.0,.0,negative
2023-02-23 12:19:49,Nekraj Cricket Prediction,758255984510894000.0,,-1.0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Peshawar Zalmi Vs Islamabad United Cricket Betting Tips, Todays Toss & Match Predictions

https://t.co/O9gIRY9Hpk #T20WorldCup",.0,1628640757627120000.0,.5,united (0.46),.0,.5,23.0,24.0,positive,.0,.0,1.0,positive
2023-02-23 11:49:05,Cric Winner,1625782531974140000.0,,-1.0,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jab Data Analysis Ka Ho Saath Toh Har Baazi Khelo Bindaas
contact Us :- https://t.co/zSMPQBbKsU
Telegram:- https://t.co/iaQoTLDn7u

#prediction #cricket #cricketlover #match #livematch #followus #databased #cricwinner #winner #virat #india #data #betting #back #lay #ghoda https://t.co/25JKs7XjAI",.0,1628633019388140000.0,.7,winner (0.72),.0,.7,69.0,70.0,positive,.0,.0,1.0,positive
2023-02-23 10:58:03,1Ace_Bet_India,1575070738553640000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How to Cricket Betting? Best guide for beginners! In this article, we will discuss about how to bet on cricket and various cricket betting tips.
https://t.co/FFxbpKWdSq",.0,1628620177150720000.0,-.2,best (0.82)  bet (-1.00),1.0,.8,33.0,35.0,negative,.0,1.0,.0,negative
2023-02-23 10:30:42,Vichar Swadeshi,1485172586028090000.0,Kanthan2030,1510780961281410000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Kanthan2030 The only ecosystem that BJP buffoons have created is an evil cabal of fools, scums, frauds, quacks, cronies, hookers, friends, oligarchs, kleptocrats, sycophants, girlfriends, mistresses, concubines, prostitutes, share brokers, cricket betting mafia, Hindi film honey traps ? https://t.co/6uRY1Uy1yn",.0,1628613294939580000.0,-.9,created (0.26)  evil (-0.87)  fools (-0.56)  frauds (-0.59)  friends (0.54)  share (0.31),2.0,1.1,55.0,61.0,negative,.0,1.0,.0,negative
2023-02-23 10:11:11,Bet Pro Exchange,1627011532000470000.0,,-1.0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ICCWomensT20WorldCup 
#Australia #women vs #Indian #women 
#betting #INPLAY #Cricket #bettingtwitter #bettingexpert #bettingpicks  #bettingsports 
https://t.co/IWToFWFYkV
https://t.co/7ypB4NlHEz https://t.co/z5Vpz1r4Vz",.0,1628608384655330000.0,.0,,.0,.0,47.0,47.0,neutral,1.0,.0,.0,neutral
2023-02-23 10:09:59,Betpro Exchange,1625249025502100000.0,,-1.0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ICCWomensT20WorldCup 
#Australia #women vs #Indian #women 
#betting #INPLAY #Cricket #bettingtwitter #bettingexpert #bettingpicks  #bettingsports 
https://t.co/RBmNhFXsUw
https://t.co/pwPNAfXgNi https://t.co/IF9c2KOuE3",.0,1628608081872700000.0,.0,,.0,.0,47.0,47.0,neutral,1.0,.0,.0,neutral
2023-02-23 10:07:52,BET PRO EXCHANGE,754537392883859000.0,,-1.0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ICCWomensT20WorldCup 
#Australia #women vs #Indian #women 
#betting #INPLAY #Cricket #bettingtwitter #bettingexpert #bettingpicks https://t.co/WfBZtQm7Vl",.0,1628607551360340000.0,.0,,.0,.0,31.0,31.0,neutral,1.0,.0,.0,neutral
2023-02-23 09:46:31,Sarvesh Sinai Narvencar,191537088.0,_FaridKhan,1419145241018450000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@_FaridKhan
IPL: Indian Premier League loved by the world.
Pakistan Super League:Explained below and again ask @JamesFaulkner44 he is a man with discipline will narrate you better way.

https://t.co/5cLBVj99oz
#PSL2023 
#IPL2023 
#BCCI 
@BCCI 
@DoctorAjayita https://t.co/AepeuNkGb2",.0,1628602178184320000.0,2.0,loved (0.74)  super (0.74)  better (0.49),.0,2.0,59.0,62.0,positive,.0,.0,1.0,positive
2023-02-23 08:30:00,Before You Bet,1285017643.0,,-1.0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The second Test between New Zealand and England kicks off from 9.00am (AEDT) on Friday. Check out our best bet for the game! 
#bestbet #TestCricket

Cricket Tips - https://t.co/kDyLs68vKO https://t.co/fG2lfVtR9u",.0,1628582919412530000.0,-.2,best (0.82)  bet (-1.00),1.0,.8,48.0,50.0,negative,.0,1.0,.0,negative
2023-02-23 06:44:11,Love,423033791.0,,-1.0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check out https://t.co/moaGmniuwB

5 BTC sign up bonus / start betting by #bitcoin

Bet with #crypto #bitcoin #bet #aussie #australia #soccer #football #nba #cricket #game #Thursday #FIFAWorldCup #Qatar2022 https://t.co/wEqs4ytGpv",.0,1628556292372500000.0,-1.4,bonus (0.64)  bet (-1.00)  bet (-1.00),2.0,.6,53.0,56.0,negative,.0,1.0,.0,negative
2023-02-23 03:48:28,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @AbhishekJ1798: @AllSportsFnatic @rocket_yus @Haris9494959339 Yesss!! I hate this ??, betting on tennis is so addictive!! For example if…",1.0,1628512070156100000.0,-.7,hate (-0.69),.7,.0,29.0,30.0,negative,.0,1.0,.0,negative
2023-02-23 03:48:26,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @betrich888999: ?Betrich?
??Become a good agent??

??Be your own boss and earn your own money??

??Get 40% commission??

https://t.co/JP38l0yH…",1.0,1628512060119060000.0,.5,good (0.49),.0,.5,30.0,31.0,positive,.0,.0,1.0,positive
2023-02-23 02:58:31,Alex,766183740292882000.0,AllSportsFnatic,1605690524412900000.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AllSportsFnatic @rocket_yus @Haris9494959339 Yesss!! I hate this ??, betting on tennis is so addictive!! For example if i won 200-300 dollars easily on cricket in just 2-3 bets, i lose it sometimes by the end of the day on tennis, if I don’t lose this and keep betting on my cricket then it’ll be great but tennis betting ??",1.0,1628499499894320000.0,.3,hate (-0.69)  won (0.69)  easily (0.36)  lose (-0.44)  lose (-0.44)  great (0.79),1.6,1.8,66.0,72.0,positive,.0,.0,1.0,positive
2023-02-23 02:48:32,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cricketbetting: New Zealand v England Second Test Tips: Draw a skinny dip at the Basin https://t.co/b9gX6wEfcz,1.0,1628496987535410000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-23 02:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @FaktTech: ~New Zealand vs England: 2nd Test Preview & Betting Tips~
https://t.co/FpD4FHn1EI
#News #Information #Business #Travel #Food…",1.0,1628496957025950000.0,.0,,.0,.0,34.0,34.0,neutral,1.0,.0,.0,neutral
2023-02-23 02:01:16,TechFakt,1571532426748510000.0,,-1.0,en,"<a href=""https://techfakt.com"" rel=""nofollow"">TechFakt</a>","~New Zealand vs England: 2nd Test Preview & Betting Tips~
https://t.co/FpD4FHn1EI
#News #Information #Business #Travel #Food #Sports #Cricket #Student #Health #Infotech #WFH #Marketing
 The two test series between New Zealand and England concludes this Thursday from Welling... https://t.co/XTSdqgv3Dp",1.0,1628485092560740000.0,.4,welling (0.41),.0,.4,67.0,68.0,positive,.0,.0,1.0,positive
2023-02-23 00:48:50,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @freebetsdaily1: ?? Cricket Betting Tip 22.2.23 ??

?? FREE BETTING TIPS >>> https://t.co/G1Rs2lgcyY

#bettingtips #bettingtipster #freebet…",1.0,1628466863452590000.0,.6,free (0.59),.0,.6,33.0,34.0,positive,.0,.0,1.0,positive
2023-02-23 00:48:41,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @on_drive23: @PriyankGaur9 @SQD05 Ipl is the only time where i actually get to enjoy cricket. Jab loyalties aa jati hai toh gaand fati r…,1.0,1628466827733920000.0,1.1,enjoy (0.56)  loyalties (0.49),.0,1.1,29.0,31.0,positive,.0,.0,1.0,positive
2023-02-23 00:48:33,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @sarf7a9z: @_FaridKhan IPL is all about drugs, betting, money, Bollywood

Cricket se uska door door tak koi taaluk nahi

PSL is the top…",1.0,1628466793084760000.0,.0,,.0,.0,33.0,33.0,neutral,1.0,.0,.0,neutral
